0	25	20	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	0	0	0	0	0	255	255	0	0	0	0	0	0	0	255	255	255	255	255	255	0	0	0	0	255	255	255	0	0	0	0	0	0	0	255	255	255	255	255	0	0	0	0	0	255	255	255	255	0	0	0	0	0	0	255	255	255	255	255	0	0	0	0	0	255	255	255	0	0	0	0	0	0	0	255	255	255	255	255	0	0	0	0	0	255	255	255	0	0	0	0	0	0	0	255	255	255	255	255	0	0	0	0	255	255	255	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	0	0	255	255	0	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	0	0	255	0	0	0	0	255	255	0	0	0	0	255	255	255	255	255	0	0	0	0	255	0	0	0	0	255	255	0	0	0	0	255	255	255	255	255	0	0	0	0	0	0	0	0	255	255	255	0	0	0	0	255	255	255	255	255	0	0	0	0	0	0	0	0	255	255	255	0	0	0	0	255	255	255	255	255	0	0	0	0	0	0	0	255	255	255	0	0	0	0	0	255	255	255	255	255	0	0	0	0	0	0	0	255	255	255	0	0	0	0	0	255	255	255	255	255	0	0	0	0	0	0	0	255	255	0	0	0	0	0	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255
1	25	20	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	255	255	255	255	255	255
2	25	20	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	0	0	0	0	0	0	255	255	0	0	0	0	0	0	255	255	255	255	255	255	0	0	0	0	255	255	255	255	255	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	255	255
8	25	20	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	0	0	0	0	0	0	255	255	0	0	0	0	0	0	0	255	255	255	255	255	0	0	0	0	0	255	255	255	255	255	0	0	0	0	0	255	255	255	255	255	0	0	0	0	0	255	255	255	255	0	0	0	0	0	0	255	255	255	255	255	0	0	0	0	0	255	255	255	255	0	0	0	0	0	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	0	0	0	0	255	255	255	255	255	0	0	0	0	0	255	255	255	255	255	0	0	0	0	0	255	255	255	255	255	0	0	0	0	0	0	255	255	255	255	0	0	0	0	255	255	255	255	255	255	255	0	0	0	0	255	255	255	255	255	0	0	0	0	0	255	255	255	255	255	255	0	0	0	0	0	255	255	255	255	0	0	0	0	255	255	255	255	255	255	0	0	0	0	0	255	255	255	255	255	0	0	0	0	0	255	255	255	255	255	0	0	0	0	0	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	255	255	255	255	255
a	25	20	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	255	0	0	0	0	0	255	255	255	255	255	255	255	255	255	0	0	0	0	255	255	0	0	0	0	0	255	255	255	255	255	255	255	255	255	0	0	0	0	255	255	255	0	0	0	0	255	255	255	255	255	255	255	255	0	0	0	0	0	255	255	0	0	0	0	0	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	0	0	0	0	0	255	255	0	0	0	0	0	0	0	255	255	255	255	255	0	0	0	0	255	255	255	255	255	255	255	0	0	0	0	255	255	255	255	255	0	0	0	0	255	255	255	255	255	255	255	0	0	0	0	255	255	255	255	255	255	0	0	255	255	255	255	255	255	255	255	255	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255
b	25	20	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	0	0	0	0	0	255	255	255	0	0	0	0	0	255	255	255	255	255	255	255	0	0	0	0	0	255	255	255	0	0	0	0	0	255	255	255	255	255	255	255	0	0	0	0	0	255	255	255	255	0	0	0	0	255	255	255	255	255	255	255	0	0	0	0	0	255	255	255	0	0	0	0	0	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	0	0	0	0	0	0	255	255	0	0	0	0	0	0	255	255	255	255	255	255	0	0	0	0	0	255	255	255	0	0	0	0	0	0	255	255	255	255	255	255	0	0	0	0	0	255	255	255	255	0	0	0	0	0	255	255	255	255	255	255	0	0	0	0	0	255	255	255	255	255	0	0	0	0	255	255	255	255	255	255	0	0	0	0	0	255	255	255	255	255	0	0	0	0	255	255	255	255	255	255	0	0	0	0	0	255	255	255	255	255	0	0	0	0	255	255	255	255	255	255	0	0	0	0	0	255	255	255	255	0	0	0	0	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	255	255	255	255	255	255
7	25	20	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	255	0	255	0	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	255	255	255	255	255	255	255	255
m	25	20	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	255	255	255	255	255	255	255	0	0	255	255	255	255	255	255	255	0	0	0	0	255	255	255	255	255	255	0	0	0	0	255	255	255	255	255	0	0	0	0	0	0	255	255	255	255	0	0	0	0	0	255	255	255	255	255	0	0	0	0	0	0	255	255	255	255	0	0	0	0	0	0	255	255	255	255	0	0	0	0	0	0	255	255	255	255	0	0	0	0	0	0	255	255	255	255	0	0	0	0	0	0	0	255	255	255	0	0	0	0	0	0	255	255	255	255	0	0	0	0	0	0	0	255	255	0	0	0	0	0	0	0	255	255	255	255	0	0	0	0	0	0	0	0	255	0	0	0	0	0	0	0	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	255	255	255	0	0	0	0	255	255	0	0	0	0	0	255	0	0	0	0	255	255	255	255	0	0	0	0	255	255	255	0	0	0	0	255	255	0	0	0	255	255	255	255	0	0	0	0	255	255	255	255	0	0	255	255	255	0	0	0	255	255	255	255	0	0	0	0	255	255	255	255	255	255	255	255	255	0	0	0	255	255	255	255	0	0	0	0	255	255	255	255	255	255	255	255	255	0	0	0	255	255	255	255	0	0	0	0	255	255	255	255	255	255	255	255	255	0	0	0	255	255	255	255	0	0	0	0	255	255	255	255	255	255	255	255	255	0	0	0	255	255	255	255	255	0	0	0	255	255	255	255	255	255	255	255	255	0	0	0	255	255	255	255	255	0	0	255	255	255	255	255	255	255	255	255	255	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255
3	25	20	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	255	255	255	255	255	0	0	0	0	0	255	255	255	255	0	0	0	0	0	0	255	255	255	255	255	0	0	0	0	0	0	0	255	255	0	0	0	0	0	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255
5	25	20	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	255	255	0	0	0	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	255	255	255	255
4	25	20	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	255	255	255	255	0	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	255	255	0	0	0	0	255	255	255	255	255	255	255	255	255	0	0	0	0	0	255	255	0	0	0	0	0	255	255	255	255	255	255	255	255	0	0	0	0	0	255	255	0	0	0	0	0	255	255	255	255	255	255	255	255	0	0	0	0	0	255	255	0	0	0	0	0	255	255	255	255	255	255	255	255	0	0	0	0	0	255	255	0	0	0	0	0	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	255	255	255	255
6	25	20	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	0	0	0	255	255	255	255	0	0	0	0	0	0	255	255	255	255	255	0	0	0	0	0	255	255	255	255	0	0	0	0	0	0	255	255	255	255	255	0	0	0	0	0	255	255	255	255	255	0	0	0	0	0	0	255	255	255	255	0	0	0	0	0	255	255	255	255	255	0	0	0	0	0	0	255	255	255	255	0	0	0	0	0	255	255	255	255	255	0	0	0	0	0	0	255	255	255	255	0	0	0	0	0	255	255	255	255	255	0	0	0	0	0	255	255	255	255	255	0	0	0	0	0	0	255	255	0	0	0	0	0	0	0	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255
p	25	20	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	255	255	255	0	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	0	0	0	0	0	0	255	255	0	0	0	0	0	0	0	255	255	255	255	255	0	0	0	0	0	255	255	255	255	0	0	0	0	0	0	255	255	255	255	255	0	0	0	0	0	255	255	255	255	0	0	0	0	0	0	255	255	255	255	255	0	0	0	0	0	255	255	255	0	0	0	0	0	0	0	255	255	255	255	255	0	0	0	0	0	255	255	255	0	0	0	0	0	0	0	255	255	255	255	255	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	0	0	0	255	0	0	0	0	0	0	0	0	255	255	255	255	255	255	0	0	0	0	0	255	0	0	0	0	0	0	0	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	0	255	0	255	255	255	255	255	255	255	255	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	0	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	0	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255
